session_id,session_duration_seconds,pages_viewed,items_in_cart,cart_total_value,unique_categories_viewed,has_discount_code,is_returning_customer,device_type,traffic_source,hour_of_day,day_of_week,previous_purchases_count,avg_time_per_page_seconds,added_to_wishlist,used_search,converted
CART_17202,713,3,2,116.16,3,0,1,desktop,direct,5,6,48,237.67,0,0,1
CART_17203,1512,28,2,186.54,4,1,0,tablet,paid,9,2,0,54.0,0,0,0
CART_17204,262,16,3,282.12,5,0,0,mobile,email,5,3,0,16.38,1,1,1
CART_17205,1176,14,4,89.92,3,0,1,tablet,organic,2,1,39,84.0,0,1,1
CART_17206,159,30,2,204.68,1,0,0,mobile,direct,10,2,0,5.3,0,1,1
CART_17207,108,12,2,60.39,4,0,0,desktop,paid,19,2,0,9.0,0,1,1
CART_17208,87,11,3,306.66,5,0,0,mobile,direct,2,4,0,7.91,0,0,0
CART_17209,860,27,1,18.83,3,0,0,mobile,direct,8,3,0,31.85,0,1,0
CART_17210,1428,4,1,99.76,1,0,0,desktop,email,17,5,0,357.0,0,1,0
CART_17211,1285,10,1,81.06,2,0,0,mobile,paid,1,4,0,128.5,0,0,0
CART_17212,91,8,1,131.99,3,0,1,desktop,paid,11,1,31,11.38,1,1,0
CART_17213,230,15,4,344.01,5,0,0,mobile,organic,1,0,0,15.33,1,1,0
CART_17214,1593,14,2,196.13,3,1,0,desktop,paid,4,4,0,113.79,0,1,1
CART_17215,473,10,2,324.61,3,1,1,mobile,direct,7,2,10,47.3,0,1,1
CART_17216,899,16,3,269.38,3,1,0,desktop,email,17,2,0,56.19,0,1,1
CART_17217,963,26,1,73.68,1,0,1,desktop,direct,22,2,32,37.04,0,1,0
CART_17218,1676,29,1,17.57,1,0,0,desktop,direct,19,2,0,57.79,0,0,0
CART_17219,842,11,1,129.32,1,1,0,mobile,email,16,4,0,76.55,1,0,0
CART_17220,1374,10,6,423.19,4,1,0,mobile,paid,4,3,0,137.4,0,1,1
CART_17221,800,1,4,349.43,3,0,1,mobile,organic,5,4,3,800.0,1,1,1
CART_17222,1730,19,3,532.32,3,0,0,mobile,organic,17,4,0,91.05,1,0,0
CART_17223,1460,8,2,108.39,4,0,1,tablet,direct,10,2,44,182.5,0,1,1
CART_17224,1180,26,1,125.77,3,0,1,mobile,paid,17,2,16,45.38,0,1,0
CART_17225,853,14,4,111.47,2,0,1,desktop,paid,7,6,45,60.93,0,0,0
CART_17226,1340,4,1,51.72,3,1,1,mobile,direct,3,0,26,335.0,0,1,1
CART_17227,1053,11,3,121.41,5,1,0,desktop,email,4,1,0,95.73,0,0,0
CART_17228,774,6,2,101.01,4,0,0,mobile,organic,23,6,0,129.0,0,1,0
CART_17229,544,9,2,135.51,4,0,1,desktop,paid,0,2,47,60.44,1,1,1
CART_17230,901,19,2,265.59,4,0,1,desktop,organic,18,2,1,47.42,0,1,1
CART_17231,907,23,3,52.08,3,0,1,tablet,paid,7,4,3,39.43,0,1,0
CART_17232,859,23,2,201.71,4,1,0,tablet,organic,16,0,0,37.35,0,1,1
CART_17233,383,19,1,53.2,3,1,0,mobile,organic,22,3,0,20.16,1,0,0
CART_17234,1131,4,1,75.35,1,0,0,mobile,paid,14,4,0,282.75,0,0,0
CART_17235,716,13,1,52.97,3,1,0,mobile,organic,6,0,0,55.08,0,0,0
CART_17236,372,15,1,75.94,3,1,0,desktop,organic,22,5,0,24.8,1,0,1
CART_17237,1064,25,1,172.32,1,0,1,mobile,organic,14,0,39,42.56,1,1,0
CART_17238,138,28,9,276.45,3,0,1,mobile,email,13,1,33,4.93,0,1,1
CART_17239,1517,30,5,463.85,4,0,0,desktop,organic,12,0,0,50.57,1,1,1
CART_17240,1280,21,1,77.91,3,0,1,mobile,direct,8,6,18,60.95,1,1,0
CART_17241,390,29,1,86.75,1,0,0,mobile,email,1,5,0,13.45,0,1,0
CART_17242,856,25,1,106.21,3,1,1,mobile,organic,19,2,43,34.24,0,0,1
CART_17243,196,10,1,150.62,3,0,0,mobile,email,14,5,0,19.6,0,1,0
CART_17244,1386,17,1,80.84,3,0,0,mobile,email,15,1,0,81.53,0,1,0
CART_17245,796,15,2,354.35,4,0,0,mobile,organic,14,1,0,53.07,0,1,0
CART_17246,1432,8,1,162.96,3,0,1,tablet,paid,5,4,26,179.0,0,1,0
CART_17247,695,27,8,1202.58,3,0,0,mobile,direct,16,1,0,25.74,1,0,1
CART_17248,339,6,1,116.39,3,0,0,desktop,paid,14,2,0,56.5,0,0,0
CART_17249,1308,3,1,100.32,3,0,0,tablet,paid,18,0,0,436.0,1,1,0
CART_17250,1783,23,1,128.55,3,1,0,desktop,organic,17,1,0,77.52,1,1,0
CART_17251,636,3,4,397.91,2,0,0,mobile,paid,2,5,0,212.0,0,0,0
CART_17252,856,9,1,29.99,3,1,1,desktop,email,16,1,37,95.11,0,0,0
CART_17253,155,26,2,82.89,4,0,1,mobile,organic,5,6,17,5.96,0,0,1
CART_17254,1503,21,1,143.41,2,0,0,mobile,organic,11,6,0,71.57,0,1,1
CART_17255,961,26,1,146.78,3,1,1,mobile,paid,16,4,45,36.96,0,0,0
CART_17256,1168,25,1,83.71,3,1,1,tablet,email,18,3,27,46.72,1,0,1
CART_17257,1094,10,3,55.59,5,1,0,mobile,organic,6,2,0,109.4,0,0,1
CART_17258,760,7,7,1190.63,1,0,0,mobile,paid,4,4,0,108.57,0,1,0
CART_17259,1390,26,1,37.68,3,0,1,mobile,direct,15,0,50,53.46,0,0,0
CART_17260,581,8,1,75.84,3,0,1,desktop,organic,7,3,44,72.62,0,1,1
CART_17261,244,19,2,254.77,2,0,1,mobile,paid,15,2,6,12.84,0,1,0
CART_17262,483,5,1,44.16,1,0,1,mobile,email,9,5,1,96.6,0,1,0
CART_17263,1332,25,1,137.91,3,0,1,desktop,organic,7,3,41,53.28,0,0,0
CART_17264,1098,20,5,780.07,4,0,1,mobile,organic,20,5,20,54.9,0,0,1
CART_17265,1115,10,1,108.43,3,1,1,tablet,email,6,0,46,111.5,1,0,0
CART_17266,344,21,1,162.69,3,1,1,tablet,direct,5,1,43,16.38,0,1,1
CART_17267,1261,25,2,348.32,2,0,0,mobile,direct,21,4,0,50.44,1,0,0
CART_17268,740,17,1,115.88,3,0,0,desktop,email,6,3,0,43.53,0,1,0
CART_17269,1482,22,6,325.08,1,0,0,mobile,direct,6,3,0,67.36,0,0,0
CART_17270,477,20,1,19.62,3,0,1,mobile,organic,17,4,13,23.85,0,0,0
CART_17271,936,21,3,79.7,3,0,0,desktop,email,14,5,0,44.57,0,1,1
CART_17272,585,16,2,135.56,3,0,1,desktop,organic,15,6,33,36.56,0,1,1
CART_17273,994,20,1,49.98,3,0,1,desktop,organic,9,1,1,49.7,1,0,0
CART_17274,1439,29,2,125.26,2,1,1,mobile,paid,21,2,50,49.62,0,0,0
CART_17275,1351,8,4,374.54,5,1,0,mobile,organic,2,0,0,168.88,0,1,0
CART_17276,999,15,5,127.36,5,0,1,mobile,organic,5,6,3,66.6,1,0,1
CART_17277,424,28,1,87.63,2,1,0,mobile,paid,4,6,0,15.14,0,0,0
CART_17278,400,3,1,23.08,3,0,0,desktop,organic,4,3,0,133.33,0,1,0
CART_17279,1027,17,4,292.67,2,0,0,mobile,paid,12,2,0,60.41,1,0,0
CART_17280,967,20,4,667.67,1,0,0,tablet,paid,9,2,0,48.35,0,0,0
CART_17281,1712,1,7,498.37,5,0,1,mobile,organic,16,2,13,1712.0,0,1,1
CART_17282,641,5,1,179.21,1,0,0,mobile,organic,2,0,0,128.2,0,0,0
CART_17283,1014,10,3,406.78,5,0,0,tablet,email,12,2,0,101.4,1,1,0
CART_17284,762,29,1,58.63,3,0,0,mobile,direct,18,4,0,26.28,0,0,0
CART_17285,489,13,1,123.76,3,0,1,mobile,email,19,1,27,37.62,0,1,1
CART_17286,1480,3,1,134.9,3,0,0,desktop,paid,16,0,0,493.33,0,1,0
CART_17287,47,28,2,128.0,2,0,0,desktop,organic,6,3,0,1.68,0,0,0
CART_17288,550,15,2,289.8,4,1,1,mobile,organic,22,4,39,36.67,1,0,0
CART_17289,306,29,1,22.25,3,0,0,mobile,paid,23,4,0,10.55,1,1,0
CART_17290,1020,18,1,108.21,1,0,1,desktop,organic,17,4,46,56.67,1,1,0
CART_17291,1399,27,1,52.91,3,0,0,mobile,paid,23,4,0,51.81,0,1,1
CART_17292,1717,13,1,77.6,3,0,0,tablet,organic,6,1,0,132.08,1,1,0
CART_17293,1002,2,1,166.85,3,1,1,desktop,organic,0,0,37,501.0,0,1,0
CART_17294,939,26,6,105.9,4,0,1,desktop,direct,16,2,39,36.12,0,0,0
CART_17295,1198,18,1,62.46,3,0,0,mobile,direct,6,2,0,66.56,0,1,0
CART_17296,405,26,3,399.14,3,0,0,mobile,paid,22,6,0,15.58,0,1,1
CART_17297,1249,12,1,100.7,3,0,0,desktop,direct,4,0,0,104.08,0,1,1
CART_17298,989,28,1,33.99,3,0,0,mobile,email,5,1,0,35.32,0,1,0
CART_17299,525,24,1,68.73,3,0,0,desktop,direct,19,4,0,21.88,1,1,1
CART_17300,1290,26,1,154.18,3,0,0,mobile,paid,19,2,0,49.62,0,0,0
CART_17301,1465,20,3,388.45,3,0,0,mobile,organic,4,5,0,73.25,0,0,0
CART_17302,1124,18,3,314.45,1,1,0,mobile,paid,7,6,0,62.44,0,0,0
CART_17303,654,14,3,85.58,3,1,1,tablet,paid,2,2,50,46.71,0,1,1
CART_17304,1053,16,1,20.94,3,0,0,mobile,organic,7,6,0,65.81,1,1,0
CART_17305,1600,17,2,232.44,2,0,0,mobile,paid,20,6,0,94.12,1,0,0
CART_17306,244,25,6,510.37,3,0,1,mobile,paid,8,4,2,9.76,0,0,0
CART_17307,89,12,1,142.86,3,0,0,mobile,direct,0,2,0,7.42,0,1,0
CART_17308,1287,14,1,163.25,2,0,1,mobile,organic,19,2,44,91.93,0,0,1
CART_17309,1728,26,1,148.77,3,0,0,mobile,paid,1,5,0,66.46,0,1,0
CART_17310,648,28,10,1031.57,5,1,1,mobile,direct,2,5,2,23.14,0,1,0
CART_17311,1373,26,3,187.04,1,0,0,desktop,direct,0,6,0,52.81,0,0,1
CART_17312,1460,14,1,43.32,3,1,0,mobile,organic,10,4,0,104.29,0,1,0
CART_17313,1142,29,1,25.94,1,0,0,desktop,paid,12,0,0,39.38,0,0,0
CART_17314,678,20,1,85.37,3,0,0,desktop,paid,23,5,0,33.9,1,0,0
CART_17315,592,17,2,166.0,4,0,0,mobile,paid,6,5,0,34.82,0,1,0
CART_17316,803,23,7,596.06,3,0,0,desktop,organic,12,4,0,34.91,0,0,0
CART_17317,335,22,1,175.34,3,0,1,mobile,email,5,6,34,15.23,0,1,1
CART_17318,268,7,7,388.23,5,0,1,mobile,direct,0,5,43,38.29,1,0,0
CART_17319,636,16,2,127.15,4,0,1,desktop,paid,5,6,25,39.75,0,1,1
CART_17320,1548,19,2,168.79,1,0,0,mobile,paid,9,5,0,81.47,0,1,0
CART_17321,1375,30,2,344.29,1,0,0,desktop,direct,19,4,0,45.83,1,0,0
CART_17322,1492,13,6,640.96,5,0,1,mobile,paid,13,5,2,114.77,0,1,0
CART_17323,111,30,1,19.82,2,0,1,desktop,paid,16,2,27,3.7,0,0,0
CART_17324,1380,3,2,100.87,4,0,0,mobile,organic,13,2,0,460.0,0,0,0
CART_17325,597,2,2,194.06,3,0,0,desktop,direct,8,2,0,298.5,1,1,1
CART_17326,1264,24,1,177.98,3,0,0,desktop,organic,14,0,0,52.67,0,1,0
CART_17327,547,22,3,206.0,5,1,0,mobile,organic,2,3,0,24.86,0,0,1
CART_17328,331,8,3,144.01,2,0,1,desktop,organic,17,5,11,41.38,0,1,1
CART_17329,695,4,3,206.05,3,0,0,mobile,direct,1,4,0,173.75,1,1,0
CART_17330,1401,7,2,306.14,4,0,1,desktop,organic,7,1,7,200.14,0,1,1
CART_17331,1081,5,2,281.09,4,0,0,desktop,organic,20,3,0,216.2,0,0,0
CART_17332,328,8,1,100.38,3,0,0,mobile,paid,20,6,0,41.0,1,1,0
CART_17333,358,6,2,37.76,1,1,0,mobile,paid,14,5,0,59.67,0,0,1
CART_17334,478,28,2,192.03,2,0,1,mobile,email,17,4,46,17.07,0,0,1
CART_17335,1788,16,2,296.8,2,1,0,desktop,paid,1,4,0,111.75,0,1,1
CART_17336,997,7,4,460.8,1,0,1,desktop,organic,10,5,4,142.43,0,0,0
CART_17337,1550,22,1,164.25,2,0,1,tablet,direct,2,6,4,70.45,1,0,1
CART_17338,213,16,3,320.24,1,1,0,mobile,email,5,6,0,13.31,1,1,0
CART_17339,1043,30,1,24.88,2,0,0,mobile,email,22,0,0,34.77,0,1,1
CART_17340,607,3,5,171.74,6,1,0,desktop,direct,9,0,0,202.33,0,0,0
CART_17341,1213,15,3,453.04,5,1,1,desktop,direct,9,1,24,80.87,0,1,1
CART_17342,436,14,2,40.65,2,0,0,desktop,organic,21,6,0,31.14,0,1,0
CART_17343,55,30,2,322.19,2,0,1,mobile,organic,13,5,31,1.83,1,1,0
CART_17344,506,8,4,81.2,1,0,1,desktop,paid,9,6,23,63.25,1,1,1
CART_17345,725,23,1,31.73,3,1,0,mobile,direct,16,2,0,31.52,1,1,0
CART_17346,1609,5,5,253.1,4,1,0,desktop,paid,18,0,0,321.8,0,0,1
CART_17347,1381,16,3,156.89,1,0,0,mobile,organic,2,2,0,86.31,0,1,1
CART_17348,29,6,2,201.29,4,0,1,mobile,paid,15,6,37,4.83,0,0,0
CART_17349,838,1,2,338.95,4,0,0,desktop,organic,10,5,0,838.0,0,1,0
CART_17350,556,27,1,135.5,2,0,1,mobile,direct,7,3,29,20.59,0,1,1
CART_17351,766,24,1,117.01,1,0,0,mobile,organic,20,0,0,31.92,0,1,0
CART_17352,1381,8,1,32.68,3,0,0,mobile,paid,5,1,0,172.62,0,1,0
CART_17353,1286,13,3,80.82,5,0,1,desktop,organic,5,3,36,98.92,0,1,0
CART_17354,180,18,1,112.36,1,0,0,mobile,organic,6,6,0,10.0,0,1,0
CART_17355,796,19,1,18.78,1,0,0,mobile,paid,0,6,0,41.89,0,0,0
CART_17356,1045,11,3,222.74,5,0,1,desktop,organic,11,3,12,95.0,0,1,1
CART_17357,377,20,5,598.11,6,0,1,mobile,organic,6,6,42,18.85,0,1,0
CART_17358,1365,1,2,81.06,4,0,0,mobile,paid,3,3,0,1365.0,1,1,0
CART_17359,539,20,1,50.98,3,0,1,desktop,direct,3,1,27,26.95,0,0,0
CART_17360,733,16,2,352.22,3,0,0,mobile,paid,12,6,0,45.81,0,0,0
CART_17361,1763,27,2,201.86,4,0,0,mobile,organic,17,0,0,65.3,1,0,0
CART_17362,1436,12,1,116.74,3,1,0,tablet,organic,23,6,0,119.67,0,1,0
CART_17363,1462,12,3,251.68,2,0,0,desktop,organic,15,4,0,121.83,1,1,1
CART_17364,265,4,1,18.66,1,0,0,mobile,direct,16,6,0,66.25,0,1,0
CART_17365,100,30,3,423.66,5,0,0,desktop,organic,6,2,0,3.33,1,0,0
CART_17366,1161,8,6,821.94,5,0,1,mobile,organic,17,5,17,145.12,1,0,0
CART_17367,1678,17,3,68.04,5,0,0,mobile,email,5,1,0,98.71,0,0,0
CART_17368,1278,25,3,218.1,4,0,0,desktop,organic,14,6,0,51.12,0,0,0
CART_17369,68,9,2,238.38,4,1,0,desktop,organic,4,6,0,7.56,0,0,1
CART_17370,1176,1,3,74.91,1,0,0,mobile,direct,7,4,0,1176.0,0,0,1
CART_17371,1176,30,3,273.72,4,0,1,mobile,paid,1,1,19,39.2,0,1,1
CART_17372,1389,9,4,78.16,1,0,1,mobile,paid,15,6,43,154.33,0,0,0
CART_17373,1024,19,4,341.71,2,1,1,desktop,paid,1,5,10,53.89,1,0,0
CART_17374,140,3,2,249.45,4,1,0,desktop,direct,9,2,0,46.67,1,0,0
CART_17375,582,19,3,65.03,1,0,0,tablet,email,4,6,0,30.63,0,0,0
CART_17376,1218,1,4,135.79,1,1,0,desktop,organic,21,6,0,1218.0,0,0,0
CART_17377,1478,21,1,160.99,3,0,1,desktop,paid,5,3,2,70.38,1,0,0
CART_17378,1287,16,1,43.17,3,0,0,mobile,organic,23,3,0,80.44,0,0,0
CART_17379,58,8,2,264.76,4,0,0,desktop,paid,23,3,0,7.25,0,1,0
CART_17380,1116,8,1,157.51,3,0,0,mobile,organic,19,5,0,139.5,1,1,0
CART_17381,1016,28,1,54.2,1,0,1,mobile,paid,14,1,6,36.29,0,0,0
CART_17382,1065,24,1,21.99,1,1,1,mobile,email,1,6,45,44.38,0,1,0
CART_17383,1566,24,2,45.56,3,1,1,mobile,paid,12,2,7,65.25,0,0,1
CART_17384,1752,13,2,68.28,4,1,0,mobile,organic,19,3,0,134.77,0,0,0
CART_17385,1137,20,3,160.76,1,0,0,desktop,email,12,4,0,56.85,0,1,1
CART_17386,1474,12,4,684.69,5,0,1,desktop,organic,1,2,17,122.83,0,1,1
CART_17387,502,24,4,211.72,1,1,1,desktop,direct,23,5,10,20.92,1,0,0
CART_17388,1200,27,6,750.42,6,0,0,mobile,direct,12,5,0,44.44,0,0,0
CART_17389,869,12,2,78.41,4,1,1,desktop,organic,23,4,1,72.42,0,1,1
CART_17390,1784,22,2,248.18,2,0,0,desktop,organic,7,0,0,81.09,0,0,1
CART_17391,1267,28,2,253.07,4,0,0,mobile,organic,9,5,0,45.25,0,1,0
CART_17392,700,30,1,62.26,3,0,0,tablet,paid,3,0,0,23.33,1,0,0
CART_17393,1283,22,1,156.68,3,0,0,mobile,paid,19,6,0,58.32,0,0,0
CART_17394,159,6,4,152.7,2,0,0,mobile,direct,1,3,0,26.5,0,0,0
CART_17395,871,18,3,232.02,1,1,1,desktop,direct,14,2,3,48.39,1,0,0
CART_17396,1136,12,1,44.7,3,0,0,mobile,paid,6,1,0,94.67,0,1,0
CART_17397,329,9,1,42.18,3,1,0,desktop,organic,19,5,0,36.56,1,0,0
CART_17398,1368,12,2,346.22,4,0,1,mobile,direct,13,6,37,114.0,0,0,1
CART_17399,1491,27,4,170.22,6,0,0,mobile,organic,3,6,0,55.22,0,0,1
CART_17400,392,22,2,144.31,1,0,0,mobile,organic,0,5,0,17.82,0,0,1
CART_17401,1551,16,4,622.61,2,0,0,mobile,paid,12,2,0,96.94,0,0,0
CART_17402,1678,14,2,208.44,1,0,1,mobile,email,1,3,36,119.86,0,0,0
CART_17403,364,16,5,555.46,1,1,0,mobile,email,22,3,0,22.75,1,1,0
CART_17404,1741,16,1,104.38,2,0,0,tablet,paid,18,3,0,108.81,0,0,0
CART_17405,193,10,3,56.94,3,0,0,mobile,direct,9,6,0,19.3,0,1,0
CART_17406,550,16,1,24.01,3,0,0,mobile,organic,0,2,0,34.38,0,0,0
CART_17407,1112,23,1,27.97,1,0,1,mobile,organic,15,3,30,48.35,0,1,0
CART_17408,905,5,4,193.81,2,0,0,tablet,paid,3,5,0,181.0,1,1,0
CART_17409,1223,6,3,99.59,3,1,1,mobile,direct,15,3,25,203.83,0,1,1
CART_17410,783,30,3,469.91,3,0,1,desktop,email,23,5,31,26.1,0,0,1
CART_17411,214,17,2,272.82,4,0,1,desktop,paid,20,6,39,12.59,0,1,1
CART_17412,1101,26,5,127.28,1,1,0,mobile,paid,6,2,0,42.35,0,1,1
CART_17413,777,3,2,261.09,1,0,0,mobile,organic,18,2,0,259.0,1,0,1
CART_17414,412,30,2,33.22,4,0,1,mobile,organic,12,5,32,13.73,1,1,1
CART_17415,992,9,1,145.16,1,0,0,mobile,organic,12,0,0,110.22,0,0,0
CART_17416,958,3,1,145.02,3,0,0,mobile,email,1,4,0,319.33,0,1,0
CART_17417,153,28,1,128.33,2,0,0,desktop,organic,1,4,0,5.46,0,0,0
CART_17418,1007,5,1,143.44,1,0,1,desktop,direct,23,0,37,201.4,0,1,0
CART_17419,1213,21,3,66.78,2,0,0,desktop,direct,5,6,0,57.76,0,1,0
CART_17420,874,23,4,109.92,6,0,0,mobile,paid,6,5,0,38.0,0,0,1
CART_17421,1778,16,1,163.89,2,0,1,mobile,email,1,3,6,111.12,0,0,0
CART_17422,1598,22,2,308.77,2,1,0,mobile,paid,19,4,0,72.64,0,0,0
CART_17423,1687,2,2,222.7,3,0,1,desktop,organic,0,5,40,843.5,0,0,1
CART_17424,1295,16,1,138.7,1,0,1,desktop,organic,11,5,27,80.94,0,1,0
CART_17425,1418,21,1,158.43,3,0,0,mobile,direct,15,0,0,67.52,0,0,0
CART_17426,511,4,1,70.49,1,0,0,desktop,direct,11,0,0,127.75,0,0,0
CART_17427,26,13,5,494.94,5,0,0,mobile,paid,20,6,0,2.0,0,1,0
CART_17428,328,7,4,521.58,6,0,1,desktop,organic,7,3,26,46.86,0,0,0
CART_17429,1581,2,3,306.88,5,1,1,desktop,email,4,3,32,790.5,0,1,1
CART_17430,603,12,2,233.67,4,0,1,desktop,email,1,5,50,50.25,0,0,0
CART_17431,103,19,1,45.32,1,0,0,mobile,email,4,6,0,5.42,0,1,0
CART_17432,509,11,1,71.12,3,1,1,mobile,direct,13,3,45,46.27,0,1,1
CART_17433,524,27,6,276.42,3,0,0,desktop,paid,23,4,0,19.41,0,0,0
CART_17434,155,11,1,179.26,1,1,1,desktop,paid,19,1,42,14.09,0,0,0
CART_17435,550,21,3,282.08,5,0,1,desktop,direct,23,3,34,26.19,0,0,1
CART_17436,588,15,1,171.5,3,0,0,mobile,paid,12,0,0,39.2,0,0,1
CART_17437,1006,28,2,245.26,4,0,1,desktop,paid,19,1,45,35.93,0,1,1
CART_17438,1766,7,9,1543.24,2,0,0,mobile,paid,16,0,0,252.29,1,1,0
CART_17439,354,7,4,670.16,1,0,0,mobile,organic,10,4,0,50.57,1,0,0
CART_17440,1519,6,1,42.05,3,0,1,desktop,organic,1,2,9,253.17,0,0,1
CART_17441,1213,16,1,35.91,2,1,0,desktop,organic,8,1,0,75.81,0,1,0
CART_17442,316,7,6,539.39,1,0,1,tablet,organic,1,3,47,45.14,0,1,1
CART_17443,1028,10,2,171.36,3,0,1,mobile,organic,0,1,18,102.8,1,0,0
CART_17444,804,21,7,705.04,3,0,0,desktop,organic,23,6,0,38.29,0,0,0
CART_17445,186,24,1,111.42,3,0,0,desktop,direct,17,0,0,7.75,0,1,1
CART_17446,706,26,9,272.16,1,1,0,desktop,organic,6,0,0,27.15,0,0,1
CART_17447,681,10,1,95.92,1,1,1,mobile,email,16,3,12,68.1,1,1,1
CART_17448,385,13,2,229.08,2,0,0,desktop,organic,20,1,0,29.62,0,0,0
CART_17449,1573,23,6,574.61,4,1,0,desktop,organic,17,3,0,68.39,0,0,0
CART_17450,1109,26,1,119.57,3,0,0,desktop,organic,21,3,0,42.65,0,0,0
CART_17451,277,20,1,138.66,3,0,0,tablet,organic,13,1,0,13.85,0,1,0
CART_17452,749,3,6,672.72,3,0,0,mobile,direct,22,3,0,249.67,0,0,0
CART_17453,386,22,1,37.49,3,0,0,desktop,organic,3,6,0,17.55,0,1,0
CART_17454,497,15,2,213.14,3,0,0,desktop,organic,19,0,0,33.13,1,1,0
CART_17455,234,9,1,96.32,3,0,0,mobile,organic,8,1,0,26.0,1,1,0
CART_17456,1627,16,3,76.01,5,0,0,mobile,organic,22,2,0,101.69,0,0,0
CART_17457,854,11,2,344.17,3,0,0,mobile,email,9,5,0,77.64,0,1,0
CART_17458,622,6,2,178.95,4,0,1,mobile,direct,0,0,30,103.67,0,0,1
CART_17459,1224,19,2,40.89,2,0,0,desktop,direct,20,0,0,64.42,0,0,0
CART_17460,597,16,2,59.44,4,0,0,mobile,organic,16,5,0,37.31,0,1,0
CART_17461,1408,13,2,169.55,2,0,1,mobile,organic,8,6,5,108.31,1,1,1
CART_17462,1214,20,7,589.97,3,0,1,tablet,direct,5,4,23,60.7,0,1,1
CART_17463,558,10,2,324.82,2,0,0,desktop,organic,14,3,0,55.8,0,1,0
CART_17464,364,18,1,175.28,3,0,0,mobile,email,6,6,0,20.22,0,1,0
CART_17465,1374,6,1,141.11,3,0,1,mobile,paid,4,2,46,229.0,0,0,0
CART_17466,1438,27,1,107.64,3,0,0,tablet,organic,20,5,0,53.26,0,1,0
CART_17467,1684,21,3,416.21,1,1,0,tablet,email,2,2,0,80.19,0,0,0
CART_17468,1330,7,2,138.58,2,0,0,desktop,paid,17,3,0,190.0,0,1,0
CART_17469,60,24,3,397.69,3,0,0,desktop,organic,3,6,0,2.5,0,0,0
CART_17470,1486,3,2,219.23,4,1,0,mobile,email,8,0,0,495.33,0,1,1
CART_17471,924,4,2,144.36,2,0,1,tablet,organic,17,6,4,231.0,1,0,0
CART_17472,232,5,4,596.17,2,0,0,mobile,organic,21,6,0,46.4,0,1,0
CART_17473,74,21,2,250.99,1,0,0,desktop,email,13,4,0,3.52,1,0,0
CART_17474,437,29,4,178.79,4,1,0,tablet,direct,14,5,0,15.07,0,1,1
CART_17475,609,16,3,119.24,3,1,0,tablet,paid,22,1,0,38.06,0,0,1
CART_17476,222,16,6,1037.92,5,0,0,desktop,direct,16,5,0,13.88,0,0,1
CART_17477,434,21,4,456.62,1,0,0,mobile,direct,18,1,0,20.67,0,1,1
CART_17478,628,7,1,124.31,3,1,1,mobile,email,7,2,29,89.71,0,1,0
CART_17479,965,16,5,311.09,5,1,1,desktop,email,21,5,31,60.31,1,1,1
CART_17480,469,1,10,743.3,4,1,1,mobile,paid,13,1,43,469.0,0,0,1
CART_17481,420,24,1,76.36,3,0,0,mobile,paid,9,4,0,17.5,0,1,0
CART_17482,117,7,1,155.72,3,0,0,mobile,paid,8,4,0,16.71,0,1,0
CART_17483,864,15,2,128.62,4,1,0,mobile,organic,4,3,0,57.6,0,1,1
CART_17484,614,17,2,166.33,1,1,0,desktop,direct,19,0,0,36.12,1,1,1
CART_17485,670,19,1,140.1,3,0,1,desktop,email,14,5,30,35.26,1,1,1
CART_17486,1015,7,1,69.45,3,1,0,tablet,paid,10,5,0,145.0,0,0,0
CART_17487,693,6,2,64.35,4,1,0,mobile,organic,0,5,0,115.5,0,0,0
CART_17488,1411,12,2,275.91,4,0,1,desktop,organic,12,4,9,117.58,0,1,0
CART_17489,927,5,2,127.61,3,0,1,desktop,paid,9,1,11,185.4,1,1,1
CART_17490,1059,19,3,394.94,4,0,0,mobile,email,8,4,0,55.74,0,0,1
CART_17491,1288,4,5,209.91,4,0,0,tablet,organic,19,2,0,322.0,1,1,1
CART_17492,779,24,2,188.52,2,0,0,mobile,paid,4,6,0,32.46,0,1,0
CART_17493,347,3,2,110.9,4,0,1,desktop,direct,22,0,27,115.67,0,0,0
CART_17494,942,11,3,216.98,4,0,1,mobile,email,16,6,21,85.64,1,0,1
CART_17495,1518,25,1,50.11,3,0,1,mobile,organic,1,0,30,60.72,0,1,0
CART_17496,1483,19,1,105.16,3,0,1,desktop,email,16,5,33,78.05,0,0,1
CART_17497,579,18,6,588.79,4,1,1,desktop,organic,11,6,47,32.17,0,0,1
CART_17498,828,20,1,36.4,1,0,0,mobile,paid,19,1,0,41.4,0,1,0
CART_17499,1782,10,6,568.34,1,0,1,mobile,direct,12,5,16,178.2,0,1,0
CART_17500,495,3,1,18.49,3,1,0,mobile,organic,11,5,0,165.0,0,1,0
CART_17501,1325,12,5,220.82,4,1,0,desktop,paid,5,1,0,110.42,1,1,1
CART_17502,635,3,2,241.19,4,0,0,mobile,paid,14,1,0,211.67,0,0,0
CART_17503,985,6,2,240.44,4,1,0,mobile,organic,17,3,0,164.17,0,0,0
CART_17504,1355,20,4,717.27,4,0,1,mobile,email,5,0,41,67.75,0,0,0
CART_17505,1228,19,1,30.48,3,0,0,mobile,direct,8,5,0,64.63,0,1,0
CART_17506,792,23,1,42.71,3,0,0,mobile,direct,20,1,0,34.43,1,1,1
CART_17507,553,10,2,204.53,1,0,0,desktop,organic,19,6,0,55.3,0,1,1
